values	x	y
0.3381967	34.5	65.5
0.3475904	35.5	65.5
0.3569493	36.5	65.5
0.3662725	37.5	65.5
0.3755592	38.5	65.5
0.3848082	39.5	65.5
0.3940188	40.5	65.5
0.4031899	41.5	65.5
0.4123208	42.5	65.5
0.4214104	43.5	65.5
0.4304579	44.5	65.5
0.4394623	45.5	65.5
0.4484228	46.5	65.5
0.4573385	47.5	65.5
0.4662084	48.5	65.5
0.4750316	49.5	65.5
0.4838074	50.5	65.5
0.4925348	51.5	65.5
0.501213	52.5	65.5
0.509841	53.5	65.5
0.5184181	54.5	65.5
0.5269433	55.5	65.5
0.5354158	56.5	65.5
0.5438348	57.5	65.5
0.5521994	58.5	65.5
0.5605087	59.5	65.5
0.5687621	60.5	65.5
0.5769585	61.5	65.5
0.5850973	62.5	65.5
0.5931775	63.5	65.5
0.6011984	64.5	65.5
0.6091592	65.5	65.5
0.6170591	66.5	65.5
0.6248973	67.5	65.5
0.632673	68.5	65.5
0.6403854	69.5	65.5
0.6480339	70.5	65.5
0.6556174	71.5	65.5
0.6631355	72.5	65.5
0.6705872	73.5	65.5
0.6779718	74.5	65.5
0.6852887	75.5	65.5
0.692537	76.5	65.5
0.6997161	77.5	65.5
0.7068252	78.5	65.5
0.7138636	79.5	65.5
0.7208306	80.5	65.5
0.7277256	81.5	65.5
0.7345478	82.5	65.5
0.7412965	83.5	65.5
0.7479711	84.5	65.5
0.7545709	85.5	65.5
0.7610953	86.5	65.5
0.7675435	87.5	65.5
0.773915	88.5	65.5
0.7802091	89.5	65.5
0.7864252	90.5	65.5
0.7925626	91.5	65.5
0.7986208	92.5	65.5
0.8045991	93.5	65.5
0.8104969	94.5	65.5
0.8163137	95.5	65.5
0.8220489	96.5	65.5
0.8277019	97.5	65.5
0.8332721	98.5	65.5
0.8387589	99.5	65.5
0.004999979	0.5	64.5
0.01499944	1.5	64.5
0.0249974	2.5	64.5
0.03499286	3.5	64.5
0.04498481	4.5	64.5
0.05497228	5.5	64.5
0.06495424	6.5	64.5
0.07492971	7.5	64.5
0.08489768	8.5	64.5
0.09485717	9.5	64.5
0.1048072	10.5	64.5
0.1147467	11.5	64.5
0.1246747	12.5	64.5
0.1345903	13.5	64.5
0.1444924	14.5	64.5
0.1543801	15.5	64.5
0.1642523	16.5	64.5
0.1741081	17.5	64.5
0.1839465	18.5	64.5
0.1937665	19.5	64.5
0.2035672	20.5	64.5
0.2133474	21.5	64.5
0.2231064	22.5	64.5
0.232843	23.5	64.5
0.2425563	24.5	64.5
0.2522454	25.5	64.5
0.2619093	26.5	64.5
0.2715469	27.5	64.5
0.2811575	28.5	64.5
0.2907399	29.5	64.5
0.3002932	30.5	64.5
0.3098165	31.5	64.5
0.3193088	32.5	64.5
0.3287692	33.5	64.5
0.3381967	34.5	64.5
0.3475904	35.5	64.5
0.3569493	36.5	64.5
0.3662725	37.5	64.5
0.3755592	38.5	64.5
0.3848082	39.5	64.5
0.3940188	40.5	64.5
0.4031899	41.5	64.5
0.4123208	42.5	64.5
0.4214104	43.5	64.5
0.4304579	44.5	64.5
0.4394623	45.5	64.5
0.4484228	46.5	64.5
0.4573385	47.5	64.5
0.4662084	48.5	64.5
0.4750316	49.5	64.5
0.4838074	50.5	64.5
0.4925348	51.5	64.5
0.501213	52.5	64.5
0.509841	53.5	64.5
0.5184181	54.5	64.5
0.5269433	55.5	64.5
0.5354158	56.5	64.5
0.5438348	57.5	64.5
0.5521994	58.5	64.5
0.5605087	59.5	64.5
0.5687621	60.5	64.5
0.5769585	61.5	64.5
0.5850973	62.5	64.5
0.5931775	63.5	64.5
0.6011984	64.5	64.5
0.6091592	65.5	64.5
0.6170591	66.5	64.5
0.6248973	67.5	64.5
0.632673	68.5	64.5
0.6403854	69.5	64.5
0.6480339	70.5	64.5
0.6556174	71.5	64.5
0.6631355	72.5	64.5
0.6705872	73.5	64.5
0.6779718	74.5	64.5
0.6852887	75.5	64.5
0.692537	76.5	64.5
0.6997161	77.5	64.5
0.7068252	78.5	64.5
0.7138636	79.5	64.5
0.7208306	80.5	64.5
0.7277256	81.5	64.5
0.7345478	82.5	64.5
0.7412965	83.5	64.5
0.7479711	84.5	64.5
0.7545709	85.5	64.5
0.7610953	86.5	64.5
0.7675435	87.5	64.5
0.773915	88.5	64.5
0.7802091	89.5	64.5
0.7864252	90.5	64.5
0.7925626	91.5	64.5
0.7986208	92.5	64.5
0.8045991	93.5	64.5
0.8104969	94.5	64.5
0.8163137	95.5	64.5
0.8220489	96.5	64.5
0.8277019	97.5	64.5
0.8332721	98.5	64.5
0.8387589	99.5	64.5
0.004999979	0.5	63.5
0.01499944	1.5	63.5
0.0249974	2.5	63.5
0.03499286	3.5	63.5
0.04498481	4.5	63.5
0.05497228	5.5	63.5
0.06495424	6.5	63.5
0.07492971	7.5	63.5
0.08489768	8.5	63.5
0.09485717	9.5	63.5
0.1048072	10.5	63.5
0.1147467	11.5	63.5
0.1246747	12.5	63.5
0.1345903	13.5	63.5
0.1444924	14.5	63.5
0.1543801	15.5	63.5
0.1642523	16.5	63.5
0.1741081	17.5	63.5
0.1839465	18.5	63.5
0.1937665	19.5	63.5
0.2035672	20.5	63.5
0.2133474	21.5	63.5
0.2231064	22.5	63.5
0.232843	23.5	63.5
0.2425563	24.5	63.5
0.2522454	25.5	63.5
0.2619093	26.5	63.5
0.2715469	27.5	63.5
0.2811575	28.5	63.5
0.2907399	29.5	63.5
0.3002932	30.5	63.5
0.3098165	31.5	63.5
0.3193088	32.5	63.5
0.3287692	33.5	63.5
0.3381967	34.5	63.5
0.3475904	35.5	63.5
0.3569493	36.5	63.5
0.3662725	37.5	63.5
0.3755592	38.5	63.5
0.3848082	39.5	63.5
0.3940188	40.5	63.5
0.4031899	41.5	63.5
0.4123208	42.5	63.5
0.4214104	43.5	63.5
0.4304579	44.5	63.5
0.4394623	45.5	63.5
0.4484228	46.5	63.5
0.4573385	47.5	63.5
0.4662084	48.5	63.5
0.4750316	49.5	63.5
0.4838074	50.5	63.5
0.4925348	51.5	63.5
0.501213	52.5	63.5
0.509841	53.5	63.5
0.5184181	54.5	63.5
0.5269433	55.5	63.5
0.5354158	56.5	63.5
0.5438348	57.5	63.5
0.5521994	58.5	63.5
0.5605087	59.5	63.5
0.5687621	60.5	63.5
0.5769585	61.5	63.5
0.5850973	62.5	63.5
0.5931775	63.5	63.5
0.6011984	64.5	63.5
0.6091592	65.5	63.5
0.6170591	66.5	63.5
0.6248973	67.5	63.5
0.632673	68.5	63.5
0.6403854	69.5	63.5
0.6480339	70.5	63.5
0.6556174	71.5	63.5
0.6631355	72.5	63.5
0.6705872	73.5	63.5
0.6779718	74.5	63.5
0.6852887	75.5	63.5
0.692537	76.5	63.5
0.6997161	77.5	63.5
0.7068252	78.5	63.5
0.7138636	79.5	63.5
0.7208306	80.5	63.5
0.7277256	81.5	63.5
0.7345478	82.5	63.5
0.7412965	83.5	63.5
0.7479711	84.5	63.5
0.7545709	85.5	63.5
0.7610953	86.5	63.5
0.7675435	87.5	63.5
0.773915	88.5	63.5
0.7802091	89.5	63.5
0.7864252	90.5	63.5
0.7925626	91.5	63.5
0.7986208	92.5	63.5
0.8045991	93.5	63.5
0.8104969	94.5	63.5
0.8163137	95.5	63.5
0.8220489	96.5	63.5
0.8277019	97.5	63.5
0.8332721	98.5	63.5
0.8387589	99.5	63.5
0.004999979	0.5	62.5
0.01499944	1.5	62.5
0.0249974	2.5	62.5
0.03499286	3.5	62.5
0.04498481	4.5	62.5
0.05497228	5.5	62.5
0.06495424	6.5	62.5
0.07492971	7.5	62.5
0.08489768	8.5	62.5
0.09485717	9.5	62.5
0.1048072	10.5	62.5
0.1147467	11.5	62.5
0.1246747	12.5	62.5
0.1345903	13.5	62.5
0.1444924	14.5	62.5
0.1543801	15.5	62.5
0.1642523	16.5	62.5
0.1741081	17.5	62.5
0.1839465	18.5	62.5
0.1937665	19.5	62.5
0.2035672	20.5	62.5
0.2133474	21.5	62.5
0.2231064	22.5	62.5
0.232843	23.5	62.5
0.2425563	24.5	62.5
0.2522454	25.5	62.5
0.2619093	26.5	62.5
0.2715469	27.5	62.5
0.2811575	28.5	62.5
0.2907399	29.5	62.5
0.3002932	30.5	62.5
0.3098165	31.5	62.5
0.3193088	32.5	62.5
0.3287692	33.5	62.5
0.3381967	34.5	62.5
0.3475904	35.5	62.5
0.3569493	36.5	62.5
0.3662725	37.5	62.5
0.3755592	38.5	62.5
0.3848082	39.5	62.5
0.3940188	40.5	62.5
0.4031899	41.5	62.5
0.4123208	42.5	62.5
0.4214104	43.5	62.5
0.4304579	44.5	62.5
0.4394623	45.5	62.5
0.4484228	46.5	62.5
0.4573385	47.5	62.5
0.4662084	48.5	62.5
0.4750316	49.5	62.5
0.4838074	50.5	62.5
0.4925348	51.5	62.5
0.501213	52.5	62.5
0.509841	53.5	62.5
0.5184181	54.5	62.5
0.5269433	55.5	62.5
0.5354158	56.5	62.5
0.5438348	57.5	62.5
0.5521994	58.5	62.5
0.5605087	59.5	62.5
0.5687621	60.5	62.5
0.5769585	61.5	62.5
0.5850973	62.5	62.5
0.5931775	63.5	62.5
0.6011984	64.5	62.5
0.6091592	65.5	62.5
0.6170591	66.5	62.5
0.6248973	67.5	62.5
0.632673	68.5	62.5
0.6403854	69.5	62.5
0.6480339	70.5	62.5
0.6556174	71.5	62.5
0.6631355	72.5	62.5
0.6705872	73.5	62.5
0.6779718	74.5	62.5
0.6852887	75.5	62.5
0.692537	76.5	62.5
0.6997161	77.5	62.5
0.7068252	78.5	62.5
0.7138636	79.5	62.5
0.7208306	80.5	62.5
0.7277256	81.5	62.5
0.7345478	82.5	62.5
0.7412965	83.5	62.5
0.7479711	84.5	62.5
0.7545709	85.5	62.5
0.7610953	86.5	62.5
0.7675435	87.5	62.5
0.773915	88.5	62.5
0.7802091	89.5	62.5
0.7864252	90.5	62.5
0.7925626	91.5	62.5
0.7986208	92.5	62.5
0.8045991	93.5	62.5
0.8104969	94.5	62.5
0.8163137	95.5	62.5
0.8220489	96.5	62.5
0.8277019	97.5	62.5
0.8332721	98.5	62.5
0.8387589	99.5	62.5
0.004999979	0.5	61.5
0.01499944	1.5	61.5
0.0249974	2.5	61.5
0.03499286	3.5	61.5
0.04498481	4.5	61.5
0.05497228	5.5	61.5
0.06495424	6.5	61.5
0.07492971	7.5	61.5
0.08489768	8.5	61.5
0.09485717	9.5	61.5
0.1048072	10.5	61.5
0.1147467	11.5	61.5
0.1246747	12.5	61.5
0.1345903	13.5	61.5
0.1444924	14.5	61.5
0.1543801	15.5	61.5
0.1642523	16.5	61.5
0.1741081	17.5	61.5
0.1839465	18.5	61.5
0.1937665	19.5	61.5
0.2035672	20.5	61.5
0.2133474	21.5	61.5
0.2231064	22.5	61.5
0.232843	23.5	61.5
0.2425563	24.5	61.5
0.2522454	25.5	61.5
0.2619093	26.5	61.5
0.2715469	27.5	61.5
0.2811575	28.5	61.5
0.2907399	29.5	61.5
0.3002932	30.5	61.5
0.3098165	31.5	61.5
0.3193088	32.5	61.5
0.3287692	33.5	61.5
0.3381967	34.5	61.5
0.3475904	35.5	61.5
0.3569493	36.5	61.5
0.3662725	37.5	61.5
0.3755592	38.5	61.5
0.3848082	39.5	61.5
0.3940188	40.5	61.5
0.4031899	41.5	61.5
0.4123208	42.5	61.5
0.4214104	43.5	61.5
0.4304579	44.5	61.5
0.4394623	45.5	61.5
0.4484228	46.5	61.5
0.4573385	47.5	61.5
0.4662084	48.5	61.5
0.4750316	49.5	61.5
0.4838074	50.5	61.5
0.4925348	51.5	61.5
0.501213	52.5	61.5
0.509841	53.5	61.5
0.5184181	54.5	61.5
0.5269433	55.5	61.5
0.5354158	56.5	61.5
0.5438348	57.5	61.5
0.5521994	58.5	61.5
0.5605087	59.5	61.5
0.5687621	60.5	61.5
0.5769585	61.5	61.5
0.5850973	62.5	61.5
0.5931775	63.5	61.5
0.6011984	64.5	61.5
0.6091592	65.5	61.5
0.6170591	66.5	61.5
0.6248973	67.5	61.5
0.632673	68.5	61.5
0.6403854	69.5	61.5
0.6480339	70.5	61.5
0.6556174	71.5	61.5
0.6631355	72.5	61.5
0.6705872	73.5	61.5
0.6779718	74.5	61.5
0.6852887	75.5	61.5
0.692537	76.5	61.5
0.6997161	77.5	61.5
0.7068252	78.5	61.5
0.7138636	79.5	61.5
0.7208306	80.5	61.5
0.7277256	81.5	61.5
0.7345478	82.5	61.5
0.7412965	83.5	61.5
0.7479711	84.5	61.5
0.7545709	85.5	61.5
0.7610953	86.5	61.5
0.7675435	87.5	61.5
0.773915	88.5	61.5
0.7802091	89.5	61.5
0.7864252	90.5	61.5
0.7925626	91.5	61.5
0.7986208	92.5	61.5
0.8045991	93.5	61.5
0.8104969	94.5	61.5
0.8163137	95.5	61.5
0.8220489	96.5	61.5
0.8277019	97.5	61.5
0.8332721	98.5	61.5
0.8387589	99.5	61.5
0.004999979	0.5	60.5
0.01499944	1.5	60.5
0.0249974	2.5	60.5
0.03499286	3.5	60.5
0.04498481	4.5	60.5
0.05497228	5.5	60.5
0.06495424	6.5	60.5
0.07492971	7.5	60.5
0.08489768	8.5	60.5
0.09485717	9.5	60.5
0.1048072	10.5	60.5
0.1147467	11.5	60.5
0.1246747	12.5	60.5
0.1345903	13.5	60.5
0.1444924	14.5	60.5
0.1543801	15.5	60.5
0.1642523	16.5	60.5
0.1741081	17.5	60.5
0.1839465	18.5	60.5
0.1937665	19.5	60.5
0.2035672	20.5	60.5
0.2133474	21.5	60.5
0.2231064	22.5	60.5
0.232843	23.5	60.5
0.2425563	24.5	60.5
0.2522454	25.5	60.5
0.2619093	26.5	60.5
0.2715469	27.5	60.5
0.2811575	28.5	60.5
0.2907399	29.5	60.5
0.3002932	30.5	60.5
0.3098165	31.5	60.5
0.3193088	32.5	60.5
0.3287692	33.5	60.5
0.3381967	34.5	60.5
0.3475904	35.5	60.5
0.3569493	36.5	60.5
0.3662725	37.5	60.5
0.3755592	38.5	60.5
0.3848082	39.5	60.5
0.3940188	40.5	60.5
0.4031899	41.5	60.5
0.4123208	42.5	60.5
0.4214104	43.5	60.5
0.4304579	44.5	60.5
0.4394623	45.5	60.5
0.4484228	46.5	60.5
0.4573385	47.5	60.5
0.4662084	48.5	60.5
0.4750316	49.5	60.5
0.4838074	50.5	60.5
0.4925348	51.5	60.5
0.501213	52.5	60.5
0.509841	53.5	60.5
0.5184181	54.5	60.5
0.5269433	55.5	60.5
0.5354158	56.5	60.5
0.5438348	57.5	60.5
0.5521994	58.5	60.5
0.5605087	59.5	60.5
0.5687621	60.5	60.5
0.5769585	61.5	60.5
0.5850973	62.5	60.5
0.5931775	63.5	60.5
0.6011984	64.5	60.5
0.6091592	65.5	60.5
0.6170591	66.5	60.5
0.6248973	67.5	60.5
0.632673	68.5	60.5
0.6403854	69.5	60.5
0.6480339	70.5	60.5
0.6556174	71.5	60.5
0.6631355	72.5	60.5
0.6705872	73.5	60.5
0.6779718	74.5	60.5
0.6852887	75.5	60.5
0.692537	76.5	60.5
0.6997161	77.5	60.5
0.7068252	78.5	60.5
0.7138636	79.5	60.5
0.7208306	80.5	60.5
0.7277256	81.5	60.5
0.7345478	82.5	60.5
0.7412965	83.5	60.5
0.7479711	84.5	60.5
0.7545709	85.5	60.5
0.7610953	86.5	60.5
0.7675435	87.5	60.5
0.773915	88.5	60.5
0.7802091	89.5	60.5
0.7864252	90.5	60.5
0.7925626	91.5	60.5
0.7986208	92.5	60.5
0.8045991	93.5	60.5
0.8104969	94.5	60.5
0.8163137	95.5	60.5
0.8220489	96.5	60.5
0.8277019	97.5	60.5
0.8332721	98.5	60.5
0.8387589	99.5	60.5
0.004999979	0.5	59.5
0.01499944	1.5	59.5
0.0249974	2.5	59.5
0.03499286	3.5	59.5
0.04498481	4.5	59.5
0.05497228	5.5	59.5
0.06495424	6.5	59.5
0.07492971	7.5	59.5
0.08489768	8.5	59.5
0.09485717	9.5	59.5
0.1048072	10.5	59.5
0.1147467	11.5	59.5
0.1246747	12.5	59.5
0.1345903	13.5	59.5
0.1444924	14.5	59.5
0.1543801	15.5	59.5
0.1642523	16.5	59.5
0.1741081	17.5	59.5
0.1839465	18.5	59.5
0.1937665	19.5	59.5
0.2035672	20.5	59.5
0.2133474	21.5	59.5
0.2231064	22.5	59.5
0.232843	23.5	59.5
0.2425563	24.5	59.5
0.2522454	25.5	59.5
0.2619093	26.5	59.5
0.2715469	27.5	59.5
0.2811575	28.5	59.5
0.2907399	29.5	59.5
0.3002932	30.5	59.5
0.3098165	31.5	59.5
0.3193088	32.5	59.5
0.3287692	33.5	59.5
0.3381967	34.5	59.5
0.3475904	35.5	59.5
0.3569493	36.5	59.5
0.3662725	37.5	59.5
0.3755592	38.5	59.5
0.3848082	39.5	59.5
0.3940188	40.5	59.5
0.4031899	41.5	59.5
0.4123208	42.5	59.5
0.4214104	43.5	59.5
0.4304579	44.5	59.5
0.4394623	45.5	59.5
0.4484228	46.5	59.5
0.4573385	47.5	59.5
0.4662084	48.5	59.5
0.4750316	49.5	59.5
0.4838074	50.5	59.5
0.4925348	51.5	59.5
0.501213	52.5	59.5
0.509841	53.5	59.5
0.5184181	54.5	59.5
0.5269433	55.5	59.5
0.5354158	56.5	59.5
0.5438348	57.5	59.5
0.5521994	58.5	59.5
0.5605087	59.5	59.5
0.5687621	60.5	59.5
0.5769585	61.5	59.5
0.5850973	62.5	59.5
0.5931775	63.5	59.5
0.6011984	64.5	59.5
0.6091592	65.5	59.5
0.6170591	66.5	59.5
0.6248973	67.5	59.5
0.632673	68.5	59.5
0.6403854	69.5	59.5
0.6480339	70.5	59.5
0.6556174	71.5	59.5
0.6631355	72.5	59.5
0.6705872	73.5	59.5
0.6779718	74.5	59.5
0.6852887	75.5	59.5
0.692537	76.5	59.5
0.6997161	77.5	59.5
0.7068252	78.5	59.5
0.7138636	79.5	59.5
0.7208306	80.5	59.5
0.7277256	81.5	59.5
0.7345478	82.5	59.5
0.7412965	83.5	59.5
0.7479711	84.5	59.5
0.7545709	85.5	59.5
0.7610953	86.5	59.5
0.7675435	87.5	59.5
0.773915	88.5	59.5
0.7802091	89.5	59.5
0.7864252	90.5	59.5
0.7925626	91.5	59.5
0.7986208	92.5	59.5
0.8045991	93.5	59.5
0.8104969	94.5	59.5
0.8163137	95.5	59.5
0.8220489	96.5	59.5
0.8277019	97.5	59.5
0.8332721	98.5	59.5
0.8387589	99.5	59.5
0.004999979	0.5	58.5
0.01499944	1.5	58.5
0.0249974	2.5	58.5
0.03499286	3.5	58.5
0.04498481	4.5	58.5
0.05497228	5.5	58.5
0.06495424	6.5	58.5
0.07492971	7.5	58.5
0.08489768	8.5	58.5
0.09485717	9.5	58.5
0.1048072	10.5	58.5
0.1147467	11.5	58.5
0.1246747	12.5	58.5
0.1345903	13.5	58.5
0.1444924	14.5	58.5
0.1543801	15.5	58.5
0.1642523	16.5	58.5
0.1741081	17.5	58.5
0.1839465	18.5	58.5
0.1937665	19.5	58.5
0.2035672	20.5	58.5
0.2133474	21.5	58.5
0.2231064	22.5	58.5
0.232843	23.5	58.5
0.2425563	24.5	58.5
0.2522454	25.5	58.5
0.2619093	26.5	58.5
0.2715469	27.5	58.5
0.2811575	28.5	58.5
0.2907399	29.5	58.5
0.3002932	30.5	58.5
0.3098165	31.5	58.5
0.3193088	32.5	58.5
0.3287692	33.5	58.5
0.3381967	34.5	58.5
0.3475904	35.5	58.5
0.3569493	36.5	58.5
0.3662725	37.5	58.5
0.3755592	38.5	58.5
0.3848082	39.5	58.5
0.3940188	40.5	58.5
0.4031899	41.5	58.5
0.4123208	42.5	58.5
0.4214104	43.5	58.5
0.4304579	44.5	58.5
0.4394623	45.5	58.5
0.4484228	46.5	58.5
0.4573385	47.5	58.5
0.4662084	48.5	58.5
0.4750316	49.5	58.5
0.4838074	50.5	58.5
0.4925348	51.5	58.5
0.501213	52.5	58.5
0.509841	53.5	58.5
0.5184181	54.5	58.5
0.5269433	55.5	58.5
0.5354158	56.5	58.5
0.5438348	57.5	58.5
0.5521994	58.5	58.5
0.5605087	59.5	58.5
0.5687621	60.5	58.5
0.5769585	61.5	58.5
0.5850973	62.5	58.5
0.5931775	63.5	58.5
0.6011984	64.5	58.5
0.6091592	65.5	58.5
0.6170591	66.5	58.5
0.6248973	67.5	58.5
0.632673	68.5	58.5
0.6403854	69.5	58.5
0.6480339	70.5	58.5
0.6556174	71.5	58.5
0.6631355	72.5	58.5
0.6705872	73.5	58.5
0.6779718	74.5	58.5
0.6852887	75.5	58.5
0.692537	76.5	58.5
0.6997161	77.5	58.5
0.7068252	78.5	58.5
0.7138636	79.5	58.5
0.7208306	80.5	58.5
0.7277256	81.5	58.5
0.7345478	82.5	58.5
0.7412965	83.5	58.5
0.7479711	84.5	58.5
0.7545709	85.5	58.5
0.7610953	86.5	58.5
0.7675435	87.5	58.5
0.773915	88.5	58.5
0.7802091	89.5	58.5
0.7864252	90.5	58.5
0.7925626	91.5	58.5
0.7986208	92.5	58.5
0.8045991	93.5	58.5
0.8104969	94.5	58.5
0.8163137	95.5	58.5
0.8220489	96.5	58.5
0.8277019	97.5	58.5
0.8332721	98.5	58.5
0.8387589	99.5	58.5
0.004999979	0.5	57.5
0.01499944	1.5	57.5
0.0249974	2.5	57.5
0.03499286	3.5	57.5
0.04498481	4.5	57.5
0.05497228	5.5	57.5
0.06495424	6.5	57.5
0.07492971	7.5	57.5
0.08489768	8.5	57.5
0.09485717	9.5	57.5
0.1048072	10.5	57.5
0.1147467	11.5	57.5
0.1246747	12.5	57.5
0.1345903	13.5	57.5
0.1444924	14.5	57.5
0.1543801	15.5	57.5
0.1642523	16.5	57.5
0.1741081	17.5	57.5
0.1839465	18.5	57.5
0.1937665	19.5	57.5
0.2035672	20.5	57.5
0.2133474	21.5	57.5
0.2231064	22.5	57.5
0.232843	23.5	57.5
0.2425563	24.5	57.5
0.2522454	25.5	57.5
0.2619093	26.5	57.5
0.2715469	27.5	57.5
0.2811575	28.5	57.5
0.2907399	29.5	57.5
0.3002932	30.5	57.5
0.3098165	31.5	57.5
0.3193088	32.5	57.5
0.3287692	33.5	57.5
0.3381967	34.5	57.5
0.3475904	35.5	57.5
0.3569493	36.5	57.5
0.3662725	37.5	57.5
0.3755592	38.5	57.5
0.3848082	39.5	57.5
0.3940188	40.5	57.5
0.4031899	41.5	57.5
0.4123208	42.5	57.5
0.4214104	43.5	57.5
0.4304579	44.5	57.5
0.4394623	45.5	57.5
0.4484228	46.5	57.5
0.4573385	47.5	57.5
0.4662084	48.5	57.5
0.4750316	49.5	57.5
0.4838074	50.5	57.5
0.4925348	51.5	57.5
0.501213	52.5	57.5
0.509841	53.5	57.5
0.5184181	54.5	57.5
0.5269433	55.5	57.5
0.5354158	56.5	57.5
0.5438348	57.5	57.5
0.5521994	58.5	57.5
0.5605087	59.5	57.5
0.5687621	60.5	57.5
0.5769585	61.5	57.5
0.5850973	62.5	57.5
0.5931775	63.5	57.5
0.6011984	64.5	57.5
0.6091592	65.5	57.5
0.6170591	66.5	57.5
0.6248973	67.5	57.5
0.632673	68.5	57.5
0.6403854	69.5	57.5
0.6480339	70.5	57.5
0.6556174	71.5	57.5
0.6631355	72.5	57.5
0.6705872	73.5	57.5
0.6779718	74.5	57.5
0.6852887	75.5	57.5
0.692537	76.5	57.5
0.6997161	77.5	57.5
0.7068252	78.5	57.5
0.7138636	79.5	57.5
0.7208306	80.5	57.5
0.7277256	81.5	57.5
0.7345478	82.5	57.5
0.7412965	83.5	57.5
0.7479711	84.5	57.5
0.7545709	85.5	57.5
0.7610953	86.5	57.5
0.7675435	87.5	57.5
0.773915	88.5	57.5
0.7802091	89.5	57.5
0.7864252	90.5	57.5
0.7925626	91.5	57.5
0.7986208	92.5	57.5
0.8045991	93.5	57.5
0.8104969	94.5	57.5
0.8163137	95.5	57.5
0.8220489	96.5	57.5
0.8277019	97.5	57.5
0.8332721	98.5	57.5
0.8387589	99.5	57.5
0.004999979	0.5	56.5
0.01499944	1.5	56.5
0.0249974	2.5	56.5
0.03499286	3.5	56.5
0.04498481	4.5	56.5
0.05497228	5.5	56.5
0.06495424	6.5	56.5
0.07492971	7.5	56.5
0.08489768	8.5	56.5
0.09485717	9.5	56.5
0.1048072	10.5	56.5
0.1147467	11.5	56.5
0.1246747	12.5	56.5
0.1345903	13.5	56.5
0.1444924	14.5	56.5
0.1543801	15.5	56.5
0.1642523	16.5	56.5
0.1741081	17.5	56.5
0.1839465	18.5	56.5
0.1937665	19.5	56.5
0.2035672	20.5	56.5
0.2133474	21.5	56.5
0.2231064	22.5	56.5
0.232843	23.5	56.5
0.2425563	24.5	56.5
0.2522454	25.5	56.5
0.2619093	26.5	56.5
0.2715469	27.5	56.5
0.2811575	28.5	56.5
0.2907399	29.5	56.5
0.3002932	30.5	56.5
0.3098165	31.5	56.5
0.3193088	32.5	56.5
0.3287692	33.5	56.5
0.3381967	34.5	56.5
0.3475904	35.5	56.5
0.3569493	36.5	56.5
0.3662725	37.5	56.5
0.3755592	38.5	56.5
0.3848082	39.5	56.5
0.3940188	40.5	56.5
0.4031899	41.5	56.5
0.4123208	42.5	56.5
0.4214104	43.5	56.5
0.4304579	44.5	56.5
0.4394623	45.5	56.5
0.4484228	46.5	56.5
0.4573385	47.5	56.5
0.4662084	48.5	56.5
0.4750316	49.5	56.5
0.4838074	50.5	56.5
0.4925348	51.5	56.5
0.501213	52.5	56.5
0.509841	53.5	56.5
0.5184181	54.5	56.5
0.5269433	55.5	56.5
0.5354158	56.5	56.5
0.5438348	57.5	56.5
0.5521994	58.5	56.5
0.5605087	59.5	56.5
0.5687621	60.5	56.5
0.5769585	61.5	56.5
0.5850973	62.5	56.5
0.5931775	63.5	56.5
0.6011984	64.5	56.5
0.6091592	65.5	56.5
0.6170591	66.5	56.5
0.6248973	67.5	56.5
0.632673	68.5	56.5
0.6403854	69.5	56.5
0.6480339	70.5	56.5
0.6556174	71.5	56.5
0.6631355	72.5	56.5
0.6705872	73.5	56.5
0.6779718	74.5	56.5
0.6852887	75.5	56.5
0.692537	76.5	56.5
0.6997161	77.5	56.5
0.7068252	78.5	56.5
0.7138636	79.5	56.5
0.7208306	80.5	56.5
0.7277256	81.5	56.5
0.7345478	82.5	56.5
0.7412965	83.5	56.5
0.7479711	84.5	56.5
0.7545709	85.5	56.5
0.7610953	86.5	56.5
0.7675435	87.5	56.5
0.773915	88.5	56.5
0.7802091	89.5	56.5
0.7864252	90.5	56.5
0.7925626	91.5	56.5
0.7986208	92.5	56.5
0.8045991	93.5	56.5
0.8104969	94.5	56.5
0.8163137	95.5	56.5
0.8220489	96.5	56.5
0.8277019	97.5	56.5
0.8332721	98.5	56.5
0.8387589	99.5	56.5
0.004999979	0.5	55.5
0.01499944	1.5	55.5
0.0249974	2.5	55.5
0.03499286	3.5	55.5
0.04498481	4.5	55.5
0.05497228	5.5	55.5
0.06495424	6.5	55.5
0.07492971	7.5	55.5
0.08489768	8.5	55.5
0.09485717	9.5	55.5
0.1048072	10.5	55.5
0.1147467	11.5	55.5
0.1246747	12.5	55.5
0.1345903	13.5	55.5
0.1444924	14.5	55.5
0.1543801	15.5	55.5
0.1642523	16.5	55.5
0.1741081	17.5	55.5
0.1839465	18.5	55.5
0.1937665	19.5	55.5
0.2035672	20.5	55.5
0.2133474	21.5	55.5
0.2231064	22.5	55.5
0.232843	23.5	55.5
0.2425563	24.5	55.5
0.2522454	25.5	55.5
0.2619093	26.5	55.5
0.2715469	27.5	55.5
0.2811575	28.5	55.5
0.2907399	29.5	55.5
0.3002932	30.5	55.5
0.3098165	31.5	55.5
0.3193088	32.5	55.5
0.3287692	33.5	55.5
0.3381967	34.5	55.5
0.3475904	35.5	55.5
0.3569493	36.5	55.5
